Date,equity,chosen
2020-10-06,2.0585540577729065,QQQ
2020-10-07,2.0941651974990068,QQQ
2020-10-08,2.1053131347693967,QQQ
2020-10-09,2.1374826010285046,QQQ
2020-10-12,2.2034676024046522,QQQ
2020-10-13,2.2033923642908775,QQQ
2020-10-14,2.1849884163042113,QQQ
2020-10-15,2.1703256835250038,QQQ
2020-10-16,2.158430302618081,QQQ
2020-10-19,2.123192532031589,QQQ
2020-10-20,2.127756428989356,QQQ
2020-10-21,2.126111535726951,QQQ
2020-10-22,2.126035827374965,QQQ
2020-10-23,2.1302256498358063,QQQ
2020-10-26,2.0982804872033904,QQQ
2020-10-27,2.1146642918352,QQQ
2020-10-28,2.032220717951679,QQQ
2020-10-29,2.0677568546831098,QQQ
2020-10-30,2.015313067952712,QQQ
2020-11-02,2.019801961915809,QQQ
2020-11-03,2.054739250285412,QQQ
2020-11-04,2.1464601538355934,QQQ
2020-11-05,2.2024203819085475,QQQ
2020-11-06,2.2040657454091632,QQQ
2020-11-09,2.1590289158608025,QQQ
2020-11-10,2.120350647402846,QQQ
2020-11-11,2.1677816948029887,QQQ
2020-11-12,2.1576066803913507,QQQ
2020-11-13,2.1765344737451753,QQQ
2020-11-16,2.193517596977023,QQQ
2020-11-17,2.1865594821674743,QQQ
2020-11-18,2.170400216281462,QQQ
2020-11-19,2.1873823990368875,QQQ
2020-11-20,2.1724201245172137,QQQ
2020-11-23,2.1724946572736723,QQQ
2020-11-24,2.203018760032164,QQQ
2020-11-25,2.2165597395588086,QQQ
2020-11-27,2.236983830900332,QQQ
2020-11-30,2.241547257619888,QQQ
2020-12-01,2.2702748152928978,QQQ
2020-12-02,2.2731928785118374,QQQ
2020-12-03,2.2764097781139268,QQQ
2020-12-04,2.2856866375423768,QQQ
2020-12-07,2.298629709183616,QQQ
2020-12-08,2.306410035505261,QQQ
2020-12-09,2.25419078752066,QQQ
2020-12-10,2.2632431082033126,QQQ
2020-12-11,2.2582303688730576,QQQ
2020-12-14,2.2746155842195,QQQ
2020-12-15,2.2989290158049767,QQQ
2020-12-16,2.311572545705749,QQQ
2020-12-17,2.326684591095656,QQQ
2020-12-18,2.3196519435296494,QQQ
2020-12-21,2.31531258531768,QQQ
2020-12-22,2.321608604726009,QQQ
2020-12-23,2.309916366726278,QQQ
2020-12-24,2.320109015070832,QQQ
2020-12-28,2.3434932559511883,QQQ
2020-12-29,2.345591929087298,QQQ
2020-12-30,2.345666461843756,QQQ
2020-12-31,2.3514379305276107,QQQ
2021-01-04,2.3182360562760476,QQQ
2021-01-05,2.3373470074130926,QQQ
2021-01-06,2.3049701661028927,QQQ
2021-01-07,2.3607314834125543,QQQ
2021-01-08,2.3910855950577363,QQQ
2021-01-11,2.3565341371403354,QQQ
2021-01-12,2.352787043955238,QQQ
2021-01-13,2.368676157988977,QQQ
2021-01-14,2.3560095864158606,QQQ
2021-01-15,2.337347007413093,QQQ
2021-01-19,2.3714491527197943,QQQ
2021-01-20,2.426610916310312,QQQ
2021-01-21,2.4460230550215623,QQQ
2021-01-22,2.4389779461429617,QQQ
2021-01-25,2.4591391743244837,QQQ
2021-01-26,2.4627362615202424,QQQ
2021-01-27,2.3940833636534564,QQQ
2021-01-28,2.4082488195244327,QQQ
2021-01-29,2.35758347370839,QQQ
2021-02-01,2.416493270960427,QQQ
2021-02-02,2.455915926506544,QQQ
2021-02-03,2.4461732961300062,QQQ
2021-02-04,2.475102585995575,QQQ
2021-02-05,2.483497043420908,QQQ
2021-02-08,2.5001357171631295,QQQ
2021-02-09,2.4996111664386547,QQQ
2021-02-10,2.4939147007494697,QQQ
2021-02-11,2.507630608890641,QQQ
2021-02-12,2.521645823653173,QQQ
2021-02-16,2.5148257237585807,QQQ
2021-02-17,2.5027591761428196,QQQ
2021-02-18,2.4918169680897826,QQQ
2021-02-19,2.480948117197676,QQQ
2021-02-22,2.4166430418306595,QQQ
2021-02-23,2.409448397200931,QQQ
2021-02-24,2.429308908046459,QQQ
2021-02-25,2.344616890156596,QQQ
2021-02-26,2.3544359342424364,QQQ
2021-03-01,2.4252618028826847,QQQ
2021-03-02,2.386363227822831,QQQ
2021-03-03,2.3171107762369014,QQQ
2021-03-04,2.27918724010775,QQQ
2021-03-05,2.313513453922037,QQQ
2021-03-08,2.2480083306403102,QQQ
2021-03-09,2.336672920937491,QQQ
2021-03-10,2.330002827032237,QQQ
2021-03-11,2.3836659414439993,QQQ
2021-03-12,2.364328805727418,QQQ
2021-03-15,2.3895864756407703,QQQ
2021-03-16,2.4027023598245867,QQQ
2021-03-17,2.41259570154778,QQQ
2021-03-18,2.3386965910789312,QQQ
2021-03-19,2.346941512753137,QQQ
2021-03-22,2.39095345812042,QQQ
2021-03-23,2.3805219287646304,QQQ
2021-03-24,2.340374401016113,QQQ
2021-03-25,2.3363216529938047,QQQ
2021-03-26,2.3713668610328535,QQQ
2021-03-29,2.3706920691999342,QQQ
2021-03-30,2.3587602448316516,QQQ
2021-03-31,2.394855965034283,QQQ
2021-04-01,2.435678989973036,QQQ
2021-04-05,2.4843074989777274,QQQ
2021-04-06,2.482581489623909,QQQ
2021-04-07,2.488585020864938,QQQ
2021-04-08,2.514550399285985,QQQ
2021-04-09,2.5297837661343543,QQQ
2021-04-12,2.5264822236542677,QQQ
2021-04-13,2.555973918420304,QQQ
2021-04-14,2.525281235263135,QQQ
2021-04-15,2.5635532179067066,QQQ
2021-04-16,2.5665552186463265,QQQ
2021-04-19,2.5430668200022133,QQQ
2021-04-20,2.5245304999591243,QQQ
2021-04-21,2.546143118379186,QQQ
2021-04-22,2.515450435222017,QQQ
2021-04-23,2.54711909778631,QQQ
2021-04-26,2.563703223896045,QQQ
2021-04-27,2.5525969027073367,QQQ
2021-04-28,2.5439670910573513,QQQ
2021-04-29,2.5531223939082333,QQQ
2021-04-30,2.5363873213327373,QQQ
2021-05-03,2.5228799638381862,QQQ
2021-05-04,2.4774789347953337,QQQ
2021-05-05,2.46914890000492,QQQ
2021-05-06,2.4877595176853617,QQQ
2021-05-07,2.507946138730283,QQQ
2021-05-10,2.4446097540781184,QQQ
2021-05-11,2.441232973484257,QQQ
2021-05-12,2.3780461245832205,QQQ
2021-05-13,2.396432203517865,QQQ
2021-05-14,2.4493375290524506,QQQ
2021-05-17,2.4344787069392173,QQQ
2021-05-18,2.4180448219379267,QQQ
2021-05-19,2.4208208732171164,QQQ
2021-05-20,2.4676478996351094,QQQ
2021-05-21,2.4539895956747975,QQQ
2021-05-24,2.4952638141770946,QQQ
2021-05-25,2.498716303122942,QQQ
2021-05-26,2.507421352886702,QQQ
2021-05-27,2.498040805932706,QQQ
2021-05-28,2.5059201173977863,QQQ
2021-06-01,2.4975903177264787,QQQ
2021-06-02,2.5024683338092557,QQQ
2021-06-03,2.476427952393539,QQQ
2021-06-04,2.5184517306043186,QQQ
2021-06-07,2.5259564973342634,QQQ
2021-06-08,2.527157015487185,QQQ
2021-06-09,2.527757274563646,QQQ
2021-06-10,2.554097432838935,QQQ
2021-06-11,2.560776226151094,QQQ
2021-06-14,2.5853156071970007,QQQ
2021-06-15,2.568431233989483,QQQ
2021-06-16,2.559050687035487,QQQ
2021-06-17,2.591544147422038,QQQ
2021-06-18,2.571207520387778,QQQ
2021-06-21,2.587187155277152,QQQ
2021-06-22,2.6113052028859194,QQQ
2021-06-23,2.612581899629038,QQQ
2021-06-24,2.628735287537411,QQQ
2021-06-25,2.6255042807889883,QQQ
2021-06-28,2.6574341606795437,QQQ
2021-06-29,2.667051002334614,QQQ
2021-06-30,2.6628435459408566,QQQ
2021-07-01,2.6638957039381777,QQQ
2021-07-02,2.6944738840909452,QQQ
2021-07-06,2.706119098269567,QQQ
2021-07-07,2.7118287306286626,QQQ
2021-07-08,2.6954500986171754,QQQ
2021-07-09,2.71227921883489,QQQ
2021-07-12,2.7228734506117176,QQQ
2021-07-13,2.7228734506117176,QQQ
2021-07-14,2.727756169076606,QQQ
2021-07-15,2.708598429237557,QQQ
2021-07-16,2.686660170856313,QQQ
2021-07-19,2.6646471445995052,QQQ
2021-07-20,2.695600809963831,QQQ
2021-07-21,2.716412142472189,QQQ
2021-07-22,2.734368188562789,QQQ
2021-07-23,2.7662985386915557,QQQ
2021-07-26,2.768477387442657,QQQ
2021-07-27,2.737974445403664,QQQ
2021-07-28,2.7484922634711895,QQQ
2021-07-29,2.753376157531605,QQQ
2021-07-30,2.7390261331627745,QQQ
2021-08-02,2.7392513772658886,QQQ
2021-08-03,2.755855018261384,QQQ
2021-08-04,2.7598374656711337,QQQ
2021-08-05,2.7773430235555066,QQQ
2021-08-06,2.765171612818672,QQQ
2021-08-09,2.770280750982201,QQQ
2021-08-10,2.7560807326027095,QQQ
2021-08-11,2.751347785008055,QQQ
2021-08-12,2.7612648737609087,QQQ
2021-08-13,2.7709567184106483,QQQ
2021-08-16,2.772158412159097,QQQ
2021-08-17,2.74774152816718,QQQ
2021-08-18,2.72129533117529,QQQ
2021-08-19,2.734443426676566,QQQ
2021-08-20,2.762766814607141,QQQ
2021-08-23,2.8040892325260756,QQQ
2021-08-24,2.8126539161838244,QQQ
2021-08-25,2.8158844526940356,QQQ
2021-08-26,2.7980034095981052,QQQ
2021-08-27,2.8252010472513227,QQQ
2021-08-30,2.85690591815787,QQQ
2021-08-31,2.854576122941008,QQQ
2021-09-01,2.8593090705356623,QQQ
2021-09-02,2.8579569005596634,QQQ
2021-09-03,2.866748003916054,QQQ
2021-09-07,2.8708047489631565,QQQ
2021-09-08,2.860811951858317,QQQ
2021-09-09,2.850970336338344,QQQ
2021-09-10,2.829332560173989,QQQ
2021-09-13,2.827378720406896,QQQ
2021-09-14,2.819340938664677,QQQ
2021-09-15,2.8403015718050577,QQQ
2021-09-16,2.8422549413339393,QQQ
2021-09-17,2.8085964657794045,QQQ
2021-09-20,2.7505622520764232,QQQ
2021-09-21,2.753946556481662,QQQ
2021-09-22,2.7796697622239965,QQQ
2021-09-23,2.805317729852556,QQQ
2021-09-24,2.8079498882391514,QQQ
2021-09-27,2.785536219026492,QQQ
2021-09-28,2.7067127740110735,QQQ
2021-09-29,2.7022746657747745,QQQ
2021-09-30,2.692346761543066,QQQ
2021-10-01,2.709043744823463,QQQ
2021-10-04,2.65218277545716,QQQ
2021-10-05,2.6879845967778584,QQQ
2021-10-06,2.7052080117355746,QQQ
2021-10-07,2.730028830350821,QQQ
2021-10-08,2.7164154341396682,QQQ
2021-10-11,2.6955808248398605,QQQ
2021-10-12,2.68617888204726,QQQ
2021-10-13,2.7076903992519368,QQQ
2021-10-14,2.7575568103473316,QQQ
2021-10-15,2.774931171770809,QQQ
2021-10-18,2.8028355774553,QQQ
2021-10-19,2.8240459070857717,QQQ
2021-10-20,2.820360179987222,QQQ
2021-10-21,2.837583830064044,QQQ
2021-10-22,2.8137413420469777,QQQ
2021-10-25,2.8425481348585566,QQQ
2021-10-26,2.8514991192067187,QQQ
2021-10-27,2.858117016670541,QQQ
2021-10-28,2.8898573905620264,QQQ
2021-10-29,2.9040731619215894,QQQ
2021-11-01,2.9140010661532982,QQQ
2021-11-02,2.9261856435600437,QQQ
2021-11-03,2.9572493446657653,QQQ
2021-11-04,2.9951564224575287,QQQ
2021-11-05,2.998015000542765,QQQ
2021-11-08,2.993953317994446,QQQ
2021-11-09,2.97334512839328,QQQ
2021-11-10,2.9296454211981633,QQQ
2021-11-11,2.9377690214139065,QQQ
2021-11-12,2.9686820111729726,QQQ
2021-11-15,2.9680046330298926,QQQ
2021-11-16,2.9891399596656947,QQQ
2021-11-17,2.9907190195785462,QQQ
2021-11-18,3.0217072474513875,QQQ
2021-11-19,3.03855494207844,QQQ
2021-11-22,3.0032793173159553,QQQ
2021-11-23,2.989590918110133,QQQ
2021-11-24,2.9992185752440585,QQQ
2021-11-26,2.9423566654013333,QQQ
2021-11-29,3.0062131335149673,QQQ
2021-11-30,2.962062938113623,QQQ
2021-12-01,2.9116693899835924,QQQ
2021-12-02,2.932654005272739,QQQ
2021-12-03,2.88165902247072,QQQ
2021-12-06,2.9047500698264597,QQQ
2021-12-07,2.9922235467349405,QQQ
2021-12-08,3.0056112286047685,QQQ
2021-12-09,2.961385795089649,QQQ
2021-12-10,2.9935771274255725,QQQ
2021-12-13,2.950329554270422,QQQ
2021-12-14,2.919792519961125,QQQ
2021-12-15,2.9863566196942344,QQQ
2021-12-16,2.9095638983934227,QQQ
2021-12-17,2.8950471745787594,QQQ
2021-12-20,2.8669640783740533,QQQ
2021-12-21,2.9311283173968476,QQQ
2021-12-22,2.966825040477367,QQQ
2021-12-23,2.9891923912262337,QQQ
2021-12-27,3.038595617683702,QQQ
2021-12-28,3.0245122183805613,QQQ
2021-12-29,3.0240603194597004,QQQ
2021-12-30,3.0150228112806974,QQQ
2021-12-31,2.996195648904047,SPY
2022-01-03,3.0135435919703095,SPY
2022-01-04,3.0125344211967997,SPY
2022-01-05,2.954686696478655,SPY
2022-01-06,2.951911325081284,SPY
2022-01-07,2.9402412070727997,SPY
2022-01-10,2.93658293772379,SPY
2022-01-11,2.9633293021666094,SPY
2022-01-12,2.9713411508260843,SPY
2022-01-13,2.930400426099111,SPY
2022-01-14,2.9315986013848447,SPY
2022-01-18,2.879680842647637,SPY
2022-01-19,2.8497794789006683,SPY
2022-01-20,2.818238389712001,SPY
2022-01-21,2.762914704909234,SPY
2022-01-24,2.7746477569683625,SPY
2022-01-25,2.740772239457416,SPY
2022-01-26,2.733896239113905,SPY
2022-01-27,2.72039617698975,SPY
2022-01-28,2.7879586122200033,SPY
2022-01-31,2.8381729020237025,SPY
2022-02-01,2.857350182124761,SPY
2022-02-02,2.8851067291425476,SPY
2022-02-03,2.817291950628844,SPY
2022-02-04,2.8305396694695486,SPY
2022-02-07,2.821456120706503,SPY
2022-02-08,2.84466988154131,SPY
2022-02-09,2.8863051067885728,SPY
2022-02-10,2.834450686822592,SPY
2022-02-11,2.778558774321406,SPY
2022-02-14,2.7694750231980687,SPY
2022-02-15,2.8141379631261523,SPY
2022-02-16,2.8172919506288436,SPY
2022-02-17,2.7571108093898764,SPY
2022-02-18,2.7392581797567135,SPY
2022-02-22,2.7098615025766457,SPY
2022-02-23,2.6617926365830025,SPY
2022-02-24,2.7018500586377536,SPY
2022-02-25,2.7614637816194674,SPY
2022-02-28,2.754397967322567,SPY
2022-03-01,2.7124482741823757,SPY
2022-03-02,2.7623470842916893,SPY
2022-03-03,2.748594678884084,SPY
2022-03-04,2.7262630065597504,SPY
2022-03-07,2.6458952120859234,SPY
2022-03-08,2.6258348316729343,SPY
2022-03-09,2.696235977071785,SPY
2022-03-10,2.684060767775817,SPY
2022-03-11,2.649932704621128,SPY
2022-03-14,2.630566015287263,SPY
2022-03-15,2.6884133352848245,SPY
2022-03-16,2.7480270582665383,SPY
2022-03-17,2.782407262344386,SPY
2022-03-18,2.8128825198779346,SPY
2022-03-21,2.812059520572568,SPY
2022-03-22,2.8449643157653823,SPY
2022-03-23,2.8083255684745523,SPY
2022-03-24,2.8506599485288087,SPY
2022-03-25,2.8645815271400745,SPY
2022-03-28,2.884956982526866,SPY
2022-03-29,2.9206466600507492,SPY
2022-03-30,2.902612108515564,SPY
2022-03-31,2.8579372293302843,SPY
2022-04-01,2.8660366999959614,SPY
2022-04-04,2.8905888717984825,SPY
2022-04-05,2.8540768020501064,SPY
2022-04-06,2.8255377277852447,SPY
2022-04-07,2.839775595532062,SPY
2022-04-08,2.8321824303156173,SPY
2022-04-11,2.783774003752905,SPY
2022-04-12,2.7734594973369093,SPY
2022-04-13,2.805225813529971,SPY
2022-04-14,2.7702953918196442,SPY
2022-04-18,2.771434477900271,SPY
2022-04-19,2.8161728982170695,SPY
2022-04-20,2.8140845400092047,SPY
2022-04-21,2.7720039197604387,SPY
2022-04-22,2.6959425546491667,SPY
2022-04-25,2.7115726612012274,SPY
2022-04-26,2.6330433099753123,SPY
2022-04-27,2.6404468635986595,SPY
2022-04-28,2.7071427920608824,SPY
2022-04-29,2.6070984946469657,SPY
2022-05-02,2.622791939970253,SPY
2022-05-03,2.634814771966752,SPY
2022-05-04,2.715052853493753,SPY
2022-05-05,2.6185518847832965,SPY
2022-05-06,2.6029219805915274,SPY
2022-05-09,2.519583941759654,SPY
2022-05-10,2.52540564498466,SPY
2022-05-11,2.485286300680722,SPY
2022-05-12,2.4826918393839166,SPY
2022-05-13,2.5420479577146025,SPY
2022-05-16,2.531733046578024,SPY
2022-05-17,2.583812086467525,SPY
2022-05-18,2.4796548161296887,SPY
2022-05-19,2.464467473895342,SPY
2022-05-20,2.4655434235650335,SPY
2022-05-23,2.5116736779664923,SPY
2022-05-24,2.4925006474315543,SPY
2022-05-25,2.514521291987914,SPY
2022-05-26,2.5647651263941666,SPY
2022-05-27,2.627727912199539,SPY
2022-05-31,2.61298373900349,CASH
2022-06-01,2.61298373900349,CASH
2022-06-02,2.61298373900349,CASH
2022-06-03,2.61298373900349,CASH
2022-06-06,2.61298373900349,CASH
2022-06-07,2.61298373900349,CASH
2022-06-08,2.61298373900349,CASH
2022-06-09,2.61298373900349,CASH
2022-06-10,2.61298373900349,CASH
2022-06-13,2.61298373900349,CASH
2022-06-14,2.61298373900349,CASH
2022-06-15,2.61298373900349,CASH
2022-06-16,2.61298373900349,CASH
2022-06-17,2.61298373900349,CASH
2022-06-21,2.61298373900349,CASH
2022-06-22,2.61298373900349,CASH
2022-06-23,2.61298373900349,CASH
2022-06-24,2.61298373900349,CASH
2022-06-27,2.61298373900349,CASH
2022-06-28,2.61298373900349,CASH
2022-06-29,2.61298373900349,CASH
2022-06-30,2.61298373900349,CASH
2022-07-01,2.61298373900349,CASH
2022-07-05,2.61298373900349,CASH
2022-07-06,2.61298373900349,CASH
2022-07-07,2.61298373900349,CASH
2022-07-08,2.61298373900349,CASH
2022-07-11,2.61298373900349,CASH
2022-07-12,2.61298373900349,CASH
2022-07-13,2.61298373900349,CASH
2022-07-14,2.61298373900349,CASH
2022-07-15,2.61298373900349,CASH
2022-07-18,2.61298373900349,CASH
2022-07-19,2.61298373900349,CASH
2022-07-20,2.61298373900349,CASH
2022-07-21,2.61298373900349,CASH
2022-07-22,2.61298373900349,CASH
2022-07-25,2.61298373900349,CASH
2022-07-26,2.61298373900349,CASH
2022-07-27,2.61298373900349,CASH
2022-07-28,2.61298373900349,CASH
2022-07-29,2.61298373900349,CASH
2022-08-01,2.61298373900349,CASH
2022-08-02,2.61298373900349,CASH
2022-08-03,2.61298373900349,CASH
2022-08-04,2.61298373900349,CASH
2022-08-05,2.61298373900349,CASH
2022-08-08,2.61298373900349,CASH
2022-08-09,2.61298373900349,CASH
2022-08-10,2.61298373900349,CASH
2022-08-11,2.61298373900349,CASH
2022-08-12,2.61298373900349,CASH
2022-08-15,2.61298373900349,CASH
2022-08-16,2.61298373900349,CASH
2022-08-17,2.61298373900349,CASH
2022-08-18,2.61298373900349,CASH
2022-08-19,2.61298373900349,CASH
2022-08-22,2.61298373900349,CASH
2022-08-23,2.61298373900349,CASH
2022-08-24,2.61298373900349,CASH
2022-08-25,2.61298373900349,CASH
2022-08-26,2.61298373900349,CASH
2022-08-29,2.61298373900349,CASH
2022-08-30,2.61298373900349,CASH
2022-08-31,2.61298373900349,CASH
2022-09-01,2.61298373900349,CASH
2022-09-02,2.61298373900349,CASH
2022-09-06,2.61298373900349,CASH
2022-09-07,2.61298373900349,CASH
2022-09-08,2.61298373900349,CASH
2022-09-09,2.61298373900349,CASH
2022-09-12,2.61298373900349,CASH
2022-09-13,2.61298373900349,CASH
2022-09-14,2.61298373900349,CASH
2022-09-15,2.61298373900349,CASH
2022-09-16,2.61298373900349,CASH
2022-09-19,2.61298373900349,CASH
2022-09-20,2.61298373900349,CASH
2022-09-21,2.61298373900349,CASH
2022-09-22,2.61298373900349,CASH
2022-09-23,2.61298373900349,CASH
2022-09-26,2.61298373900349,CASH
2022-09-27,2.61298373900349,CASH
2022-09-28,2.61298373900349,CASH
2022-09-29,2.61298373900349,CASH
2022-09-30,2.61298373900349,CASH
2022-10-03,2.61298373900349,CASH
2022-10-04,2.61298373900349,CASH
2022-10-05,2.61298373900349,CASH
2022-10-06,2.61298373900349,CASH
2022-10-07,2.61298373900349,CASH
2022-10-10,2.61298373900349,CASH
2022-10-11,2.61298373900349,CASH
2022-10-12,2.61298373900349,CASH
2022-10-13,2.61298373900349,CASH
2022-10-14,2.61298373900349,CASH
2022-10-17,2.61298373900349,CASH
2022-10-18,2.61298373900349,CASH
2022-10-19,2.61298373900349,CASH
2022-10-20,2.61298373900349,CASH
2022-10-21,2.61298373900349,CASH
2022-10-24,2.61298373900349,CASH
2022-10-25,2.61298373900349,CASH
2022-10-26,2.61298373900349,CASH
2022-10-27,2.61298373900349,CASH
2022-10-28,2.61298373900349,CASH
2022-10-31,2.61298373900349,CASH
2022-11-01,2.61298373900349,CASH
2022-11-02,2.61298373900349,CASH
2022-11-03,2.61298373900349,CASH
2022-11-04,2.61298373900349,CASH
2022-11-07,2.61298373900349,CASH
2022-11-08,2.61298373900349,CASH
2022-11-09,2.61298373900349,CASH
2022-11-10,2.61298373900349,CASH
2022-11-11,2.61298373900349,CASH
2022-11-14,2.61298373900349,CASH
2022-11-15,2.61298373900349,CASH
2022-11-16,2.61298373900349,CASH
2022-11-17,2.61298373900349,CASH
2022-11-18,2.61298373900349,CASH
2022-11-21,2.61298373900349,CASH
2022-11-22,2.61298373900349,CASH
2022-11-23,2.61298373900349,CASH
2022-11-25,2.61298373900349,CASH
2022-11-28,2.61298373900349,CASH
2022-11-29,2.61298373900349,CASH
2022-11-30,2.61298373900349,CASH
2022-12-01,2.61298373900349,CASH
2022-12-02,2.61298373900349,CASH
2022-12-05,2.61298373900349,CASH
2022-12-06,2.61298373900349,CASH
2022-12-07,2.61298373900349,CASH
2022-12-08,2.61298373900349,CASH
2022-12-09,2.61298373900349,CASH
2022-12-12,2.61298373900349,CASH
2022-12-13,2.61298373900349,CASH
2022-12-14,2.61298373900349,CASH
2022-12-15,2.61298373900349,CASH
2022-12-16,2.61298373900349,CASH
2022-12-19,2.61298373900349,CASH
2022-12-20,2.61298373900349,CASH
2022-12-21,2.61298373900349,CASH
2022-12-22,2.61298373900349,CASH
2022-12-23,2.61298373900349,CASH
2022-12-27,2.61298373900349,CASH
2022-12-28,2.61298373900349,CASH
2022-12-29,2.61298373900349,CASH
2022-12-30,2.61298373900349,CASH
2023-01-03,2.61298373900349,CASH
2023-01-04,2.61298373900349,CASH
2023-01-05,2.61298373900349,CASH
2023-01-06,2.61298373900349,CASH
2023-01-09,2.61298373900349,CASH
2023-01-10,2.61298373900349,CASH
2023-01-11,2.61298373900349,CASH
2023-01-12,2.61298373900349,CASH
2023-01-13,2.61298373900349,CASH
2023-01-17,2.61298373900349,CASH
2023-01-18,2.61298373900349,CASH
2023-01-19,2.61298373900349,CASH
2023-01-20,2.61298373900349,CASH
2023-01-23,2.61298373900349,CASH
2023-01-24,2.61298373900349,CASH
2023-01-25,2.61298373900349,CASH
2023-01-26,2.61298373900349,CASH
2023-01-27,2.61298373900349,CASH
2023-01-30,2.61298373900349,CASH
2023-01-31,2.61298373900349,CASH
2023-02-01,2.61298373900349,CASH
2023-02-02,2.61298373900349,CASH
2023-02-03,2.61298373900349,CASH
2023-02-06,2.61298373900349,CASH
2023-02-07,2.61298373900349,CASH
2023-02-08,2.61298373900349,CASH
2023-02-09,2.61298373900349,CASH
2023-02-10,2.61298373900349,CASH
2023-02-13,2.61298373900349,CASH
2023-02-14,2.61298373900349,CASH
2023-02-15,2.61298373900349,CASH
2023-02-16,2.61298373900349,CASH
2023-02-17,2.61298373900349,CASH
2023-02-21,2.61298373900349,CASH
2023-02-22,2.61298373900349,CASH
2023-02-23,2.61298373900349,CASH
2023-02-24,2.61298373900349,CASH
2023-02-27,2.61298373900349,CASH
2023-02-28,2.61298373900349,CASH
2023-03-01,2.61298373900349,CASH
2023-03-02,2.61298373900349,CASH
2023-03-03,2.61298373900349,CASH
2023-03-06,2.61298373900349,CASH
2023-03-07,2.61298373900349,CASH
2023-03-08,2.61298373900349,CASH
2023-03-09,2.61298373900349,CASH
2023-03-10,2.61298373900349,CASH
2023-03-13,2.61298373900349,CASH
2023-03-14,2.61298373900349,CASH
2023-03-15,2.61298373900349,CASH
2023-03-16,2.61298373900349,CASH
2023-03-17,2.61298373900349,CASH
2023-03-20,2.61298373900349,CASH
2023-03-21,2.61298373900349,CASH
2023-03-22,2.61298373900349,CASH
2023-03-23,2.61298373900349,CASH
2023-03-24,2.61298373900349,CASH
2023-03-27,2.61298373900349,CASH
2023-03-28,2.61298373900349,CASH
2023-03-29,2.61298373900349,CASH
2023-03-30,2.61298373900349,CASH
2023-03-31,2.61298373900349,CASH
2023-04-03,2.61298373900349,CASH
2023-04-04,2.61298373900349,CASH
2023-04-05,2.61298373900349,CASH
2023-04-06,2.61298373900349,CASH
2023-04-10,2.61298373900349,CASH
2023-04-11,2.61298373900349,CASH
2023-04-12,2.61298373900349,CASH
2023-04-13,2.61298373900349,CASH
2023-04-14,2.61298373900349,CASH
2023-04-17,2.61298373900349,CASH
2023-04-18,2.61298373900349,CASH
2023-04-19,2.61298373900349,CASH
2023-04-20,2.61298373900349,CASH
2023-04-21,2.61298373900349,CASH
2023-04-24,2.61298373900349,CASH
2023-04-25,2.61298373900349,CASH
2023-04-26,2.61298373900349,CASH
2023-04-27,2.61298373900349,CASH
2023-04-28,2.61298373900349,CASH
2023-05-01,2.61298373900349,CASH
2023-05-02,2.61298373900349,CASH
2023-05-03,2.61298373900349,CASH
2023-05-04,2.61298373900349,CASH
2023-05-05,2.61298373900349,CASH
2023-05-08,2.61298373900349,CASH
2023-05-09,2.61298373900349,CASH
2023-05-10,2.61298373900349,CASH
2023-05-11,2.61298373900349,CASH
2023-05-12,2.61298373900349,CASH
2023-05-15,2.61298373900349,CASH
2023-05-16,2.61298373900349,CASH
2023-05-17,2.61298373900349,CASH
2023-05-18,2.61298373900349,CASH
2023-05-19,2.61298373900349,CASH
2023-05-22,2.61298373900349,CASH
2023-05-23,2.61298373900349,CASH
2023-05-24,2.61298373900349,CASH
2023-05-25,2.61298373900349,CASH
2023-05-26,2.61298373900349,CASH
2023-05-30,2.61298373900349,CASH
2023-05-31,2.61298373900349,QQQ
2023-06-01,2.643169050291858,QQQ
2023-06-02,2.662992624736018,QQQ
2023-06-05,2.6648697964360823,QQQ
2023-06-06,2.6644188012300143,QQQ
2023-06-07,2.61921634869312,QQQ
2023-06-08,2.6517291298316605,QQQ
2023-06-09,2.661866182304788,QQQ
2023-06-12,2.706843253414642,QQQ
2023-06-13,2.727642938554676,QQQ
2023-06-14,2.7474660482948625,QQQ
2023-06-15,2.78020444321243,QQQ
2023-06-16,2.762709035674402,QQQ
2023-06-20,2.758753940157817,QQQ
2023-06-21,2.7211584593115274,QQQ
2023-06-22,2.7532650891774217,QQQ
2023-06-23,2.7259713983627876,QQQ
2023-06-26,2.689428239663991,QQQ
2023-06-27,2.7356704673410994,QQQ
2023-06-28,2.741008986586139,QQQ
2023-06-29,2.735519903253757,QQQ
2023-06-30,2.7777027093722793,QQQ
2023-07-03,2.784243882500167,QQQ
2023-07-05,2.7841681357525228,QQQ
2023-07-06,2.762964622859708,QQQ
2023-07-07,2.753791366427163,QQQ
2023-07-10,2.7546935891912856,QQQ
2023-07-11,2.7683033744567336,QQQ
2023-07-12,2.803267236702339,QQQ
2023-07-13,2.850863147053612,QQQ
2023-07-14,2.850261355408214,QQQ
2023-07-17,2.8768786695897397,QQQ
2023-07-18,2.900413137612526,QQQ
2023-07-19,2.899736993331404,QQQ
2023-07-20,2.8328925797029054,QQQ
2023-07-21,2.8243956999034694,QQQ
2023-07-24,2.828907278428057,QQQ
2023-07-25,2.848081196717572,QQQ
